,article_title,country,population,region,revision_id,article_quality
5593,Christopher Okoro Cole,Sierra Leone,8.7,WESTERN AFRICA,1110752519,Start
5594,Moinina Fofana,Sierra Leone,8.7,WESTERN AFRICA,949534467,Stub
5595,Isatu Fofanah (politician),Sierra Leone,8.7,WESTERN AFRICA,1079483963,Stub
5596,David J. Francis (politician),Sierra Leone,8.7,WESTERN AFRICA,1092035699,C
5597,Momoh Gulama,Sierra Leone,8.7,WESTERN AFRICA,949562875,Start
5598,Mohamed Wurie Jalloh,Sierra Leone,8.7,WESTERN AFRICA,1009329190,Stub
5599,Henry M. Joko-Smart,Sierra Leone,8.7,WESTERN AFRICA,1099837505,Start
5600,Andrew Juxon-Smith,Sierra Leone,8.7,WESTERN AFRICA,1104489204,Stub
5601,Sunkari Kabba-Kamara,Sierra Leone,8.7,WESTERN AFRICA,1077051140,Start
5602,Yahya Kanu,Sierra Leone,8.7,WESTERN AFRICA,1107226049,Start
5603,Edward Kargbo,Sierra Leone,8.7,WESTERN AFRICA,1094590470,Stub
5604,Momodu Kargbo,Sierra Leone,8.7,WESTERN AFRICA,1081953244,Stub
5605,Danda Mohamed Kondeh,Sierra Leone,8.7,WESTERN AFRICA,949695532,Stub
5606,David Lansana,Sierra Leone,8.7,WESTERN AFRICA,1100260184,C
5607,Henry Josiah Lightfoot Boston,Sierra Leone,8.7,WESTERN AFRICA,1115228918,Start
5608,Émile F. Luke,Sierra Leone,8.7,WESTERN AFRICA,1110752536,Stub
5609,Henry O. Macauley,Sierra Leone,8.7,WESTERN AFRICA,1087779835,Stub
5610,Alie Badara Mansaray,Sierra Leone,8.7,WESTERN AFRICA,1000259166,Stub
5611,Mohamed Kamarainba Mansaray,Sierra Leone,8.7,WESTERN AFRICA,1105894039,C
5612,Solomon Musa,Sierra Leone,8.7,WESTERN AFRICA,1078399680,Start
5613,Thomas Peters (revolutionary),Sierra Leone,8.7,WESTERN AFRICA,1102429329,C
5614,Bai Kelfa Sankoh,Sierra Leone,8.7,WESTERN AFRICA,1093263811,Stub
5615,Tinga Seisay,Sierra Leone,8.7,WESTERN AFRICA,1103837195,C
5616,Solomon Athanasius James Pratt,Sierra Leone,8.7,WESTERN AFRICA,1104360217,Stub
5617,Valentine Strasser,Sierra Leone,8.7,WESTERN AFRICA,1109040965,C
5618,Alpha Timbo,Sierra Leone,8.7,WESTERN AFRICA,971644466,Start
5619,Kafui Adjamagbo-Johnson,Togo,8.8,WESTERN AFRICA,1090161620,Start
5620,Angèle Dola Akofa Aguigah,Togo,8.8,WESTERN AFRICA,1099133088,C
5621,Robert Ajavon,Togo,8.8,WESTERN AFRICA,1029012283,Stub
5622,Martin Aku,Togo,8.8,WESTERN AFRICA,1104074508,Stub
5623,Claude Améganvi,Togo,8.8,WESTERN AFRICA,1058532619,Stub
5624,Jacques Amouzou,Togo,8.8,WESTERN AFRICA,1053650959,Start
5625,Emmanuel Bodjollé,Togo,8.8,WESTERN AFRICA,1097121652,Stub
5626,Clément Nyaletsossi Voule,Togo,8.8,WESTERN AFRICA,1090090358,Start
5627,Cokossi,Togo,8.8,WESTERN AFRICA,1009161958,Stub
5628,Kléber Dadjo,Togo,8.8,WESTERN AFRICA,1107904661,Start
5629,Roland Kpotsra,Togo,8.8,WESTERN AFRICA,1053651540,Start
5630,Issifou Tabiou Taffa,Togo,8.8,WESTERN AFRICA,1053650955,Start
5631,Kodjo Amegnisso Tossou,Togo,8.8,WESTERN AFRICA,1053651076,Stub
5632,Mawupé Valentin Vovor,Togo,8.8,WESTERN AFRICA,1112734687,C
5633,Sani Yaya,Togo,8.8,WESTERN AFRICA,1053651558,Start
5634,Daniel Kwele,Botswana,2.6,SOUTHERN AFRICA,1084843766,Stub
5635,Michael Dingake,Botswana,2.6,SOUTHERN AFRICA,1084856043,Stub
5636,James G. Haskins,Botswana,2.6,SOUTHERN AFRICA,1089282280,Stub
5637,Tshenolo Mabeo,Botswana,2.6,SOUTHERN AFRICA,1084860922,Stub
5638,Philip Matante,Botswana,2.6,SOUTHERN AFRICA,1084858391,Stub
5639,Gomolemo Motswaledi,Botswana,2.6,SOUTHERN AFRICA,1092621711,Start
5640,Motsamai Mpho,Botswana,2.6,SOUTHERN AFRICA,1056631444,Stub
5641,Sylvia Muzila,Botswana,2.6,SOUTHERN AFRICA,1092977456,Start
5642,Leetile Disang Raditladi,Botswana,2.6,SOUTHERN AFRICA,1102718757,Start
5643,Benjamin Thema,Botswana,2.6,SOUTHERN AFRICA,1089085673,Stub
5644,Patrick van Rensburg,Botswana,2.6,SOUTHERN AFRICA,1113094894,Start
5645,Tsepo Mzonethi,Lesotho,2.3,SOUTHERN AFRICA,1090856440,Stub
5646,Maphoka Motoboli,Lesotho,2.3,SOUTHERN AFRICA,1060492645,Stub
5647,Keketso Rantso,Lesotho,2.3,SOUTHERN AFRICA,1081425950,Stub
5648,Lebohang Thotanyane,Lesotho,2.3,SOUTHERN AFRICA,988255983,Stub
5649,Ben Africa,Namibia,2.6,SOUTHERN AFRICA,1083488754,Start
5650,Hendrina Afrikaner,Namibia,2.6,SOUTHERN AFRICA,1002561151,Stub
5651,Jager Afrikaner,Namibia,2.6,SOUTHERN AFRICA,1063145716,Start
5652,Jonker Afrikaner,Namibia,2.6,SOUTHERN AFRICA,1072451612,Start
5653,Klaas Afrikaner,Namibia,2.6,SOUTHERN AFRICA,1084873676,Stub
5654,Erginus Endjala,Namibia,2.6,SOUTHERN AFRICA,1112849323,Stub
5655,Dap Izaaks,Namibia,2.6,SOUTHERN AFRICA,1082617471,Stub
5656,Piet Junius,Namibia,2.6,SOUTHERN AFRICA,1104226275,Start
5657,Gottlob Mbaukua,Namibia,2.6,SOUTHERN AFRICA,946596970,Stub
5658,John McNab,Namibia,2.6,SOUTHERN AFRICA,1105017844,Start
5659,Maxie Minnaar,Namibia,2.6,SOUTHERN AFRICA,1105191855,Start
5660,Nehale Mpingana,Namibia,2.6,SOUTHERN AFRICA,1113800690,Start
5661,Manasse ǃNoreseb,Namibia,2.6,SOUTHERN AFRICA,1015106908,C
5662,Thimoteus Tjamuaha,Namibia,2.6,SOUTHERN AFRICA,1095062805,Stub
5663,Erastus Tjejamba,Namibia,2.6,SOUTHERN AFRICA,1040560547,Stub
5664,Cornelius van Wyk,Namibia,2.6,SOUTHERN AFRICA,1077993801,Stub
5665,Eben van Zijl,Namibia,2.6,SOUTHERN AFRICA,1084871731,Start
5666,Dulton Adams,South Africa,60.6,SOUTHERN AFRICA,1086408049,Stub
5667,Bongani Baloyi,South Africa,60.6,SOUTHERN AFRICA,1084870878,C
5668,Henry Barrington,South Africa,60.6,SOUTHERN AFRICA,1091913293,Start
5669,Japie Basson,South Africa,60.6,SOUTHERN AFRICA,1091913341,Start
5670,Christiaan Frederik Beyers,South Africa,60.6,SOUTHERN AFRICA,1099763792,Start
5671,Hendrietta Bogopane-Zulu,South Africa,60.6,SOUTHERN AFRICA,1091913446,Start
5672,Bongani Bongo,South Africa,60.6,SOUTHERN AFRICA,1093781956,C
5673,Henry Burton (South African politician),South Africa,60.6,SOUTHERN AFRICA,1103715218,Start
5674,Shaun Byneveldt,South Africa,60.6,SOUTHERN AFRICA,1086431155,Stub
5675,Marshall Campbell,South Africa,60.6,SOUTHERN AFRICA,1112455259,Start
5676,Geoffrey Cronjé,South Africa,60.6,SOUTHERN AFRICA,1087229553,Stub
5677,Rowan Cronjé,South Africa,60.6,SOUTHERN AFRICA,1090126948,C
5678,David Dichaba,South Africa,60.6,SOUTHERN AFRICA,1087229999,Stub
5679,Nhlanhla “Lux” Dlamini,South Africa,60.6,SOUTHERN AFRICA,1105027900,Stub
5680,Stephanus Jacobus du Toit,South Africa,60.6,SOUTHERN AFRICA,1070184582,GA
5681,Jennifer Ferguson,South Africa,60.6,SOUTHERN AFRICA,1084878734,Start
5682,Benjamin Wesley Greenacre,South Africa,60.6,SOUTHERN AFRICA,1088248229,Stub
5683,Owen Horwood,South Africa,60.6,SOUTHERN AFRICA,1084875345,Start
5684,Danie Hough,South Africa,60.6,SOUTHERN AFRICA,1096032434,Stub
5685,John William Jagger,South Africa,60.6,SOUTHERN AFRICA,1088423836,Start
5686,Christina Jasson,South Africa,60.6,SOUTHERN AFRICA,1095281104,Start
5687,Makhosi Khoza,South Africa,60.6,SOUTHERN AFRICA,1110352747,Start
5688,Adam Kok III,South Africa,60.6,SOUTHERN AFRICA,1084880247,C
5689,Cornelius Kok II,South Africa,60.6,SOUTHERN AFRICA,1027218749,Start
5690,Joel Krige,South Africa,60.6,SOUTHERN AFRICA,1092237074,Stub
5691,Johannes Christoffel Krogh,South Africa,60.6,SOUTHERN AFRICA,1097324284,Start
5692,Dawid Kruiper,South Africa,60.6,SOUTHERN AFRICA,1084880270,Start
5693,Cornelis Jacobus Langenhoven,South Africa,60.6,SOUTHERN AFRICA,1100944645,C
5694,Maruping Lekwene,South Africa,60.6,SOUTHERN AFRICA,1088788887,Start
5695,Lindiwe Mabuza,South Africa,60.6,SOUTHERN AFRICA,1100374167,C
5696,Elizabeth Mafekeng,South Africa,60.6,SOUTHERN AFRICA,1084880274,C
5697,Mmusi Maimane,South Africa,60.6,SOUTHERN AFRICA,1115303784,GA
5698,Geoff Makhubo,South Africa,60.6,SOUTHERN AFRICA,1098843482,C
5699,Mabel Malherbe,South Africa,60.6,SOUTHERN AFRICA,1091904503,Start
5700,Neo Maneng,South Africa,60.6,SOUTHERN AFRICA,1090707645,Stub
5701,Themba Maseko,South Africa,60.6,SOUTHERN AFRICA,1084880381,Start
5702,Bandile Masuku,South Africa,60.6,SOUTHERN AFRICA,1115516317,C
5703,Qaqambile Matanzima,South Africa,60.6,SOUTHERN AFRICA,1084880360,C
5704,Khayelihle Mathaba,South Africa,60.6,SOUTHERN AFRICA,1084880305,Stub
5705,Graham McIntosh,South Africa,60.6,SOUTHERN AFRICA,1071895270,C
5706,Ntombi Lentheng Mekgwe,South Africa,60.6,SOUTHERN AFRICA,1084875290,Stub
5707,Jan Meyer,South Africa,60.6,SOUTHERN AFRICA,1100262444,B
5708,Clarence Mini,South Africa,60.6,SOUTHERN AFRICA,1084878322,C
5709,Wilton Mkwayi,South Africa,60.6,SOUTHERN AFRICA,1101374740,C
5710,Zwakele Mncwango,South Africa,60.6,SOUTHERN AFRICA,1114285475,C
5711,Ellen Molekane,South Africa,60.6,SOUTHERN AFRICA,1084871818,Stub
5712,Silas Molema,South Africa,60.6,SOUTHERN AFRICA,1087407617,Start
5713,John Moodey,South Africa,60.6,SOUTHERN AFRICA,1098205766,C
5714,Frederick Moor,South Africa,60.6,SOUTHERN AFRICA,1086100029,Start
5715,Viola Motsumi,South Africa,60.6,SOUTHERN AFRICA,1084876921,Start
5716,Dali Mpofu,South Africa,60.6,SOUTHERN AFRICA,1113078843,Start
5717,Mpumi Mpofu,South Africa,60.6,SOUTHERN AFRICA,1084874811,Stub
5718,Bongani Msomi,South Africa,60.6,SOUTHERN AFRICA,1084870895,Stub
5719,Prema Naidoo,South Africa,60.6,SOUTHERN AFRICA,1086619086,Start
5720,Sister Bernard Ncube,South Africa,60.6,SOUTHERN AFRICA,1092981088,C
5721,John Nkadimeng,South Africa,60.6,SOUTHERN AFRICA,1106722224,Start
5722,Sibongile Judith Nkomo,South Africa,60.6,SOUTHERN AFRICA,1112786688,Stub
5723,Stafford Parker,South Africa,60.6,SOUTHERN AFRICA,1105552581,Start
5724,Fawzia Peer,South Africa,60.6,SOUTHERN AFRICA,1084880279,Stub
5725,Penny Penny,South Africa,60.6,SOUTHERN AFRICA,1092903833,Start
5726,Pieter Gysbert Noodt,South Africa,60.6,SOUTHERN AFRICA,975860917,Stub
5727,Amichand Rajbansi,South Africa,60.6,SOUTHERN AFRICA,1066986085,C
5728,JN Reddy (politician),South Africa,60.6,SOUTHERN AFRICA,1113392946,GA
5729,Zamani Saul,South Africa,60.6,SOUTHERN AFRICA,1084877243,Start
5730,Helen Sauls-August,South Africa,60.6,SOUTHERN AFRICA,1098455848,Stub
5731,Charles Saunders (colonial administrator),South Africa,60.6,SOUTHERN AFRICA,1098520391,Start
5732,Floyd Shivambu,South Africa,60.6,SOUTHERN AFRICA,1093791445,C
5733,Archie Sibeko,South Africa,60.6,SOUTHERN AFRICA,1096673163,C
5734,Letitia Sibeko,South Africa,60.6,SOUTHERN AFRICA,1107939937,Start
5735,Edward Philip Solomon,South Africa,60.6,SOUTHERN AFRICA,1106269773,Start
5736,Max Sonnenberg,South Africa,60.6,SOUTHERN AFRICA,1096328535,Start
5737,Walter Stanford,South Africa,60.6,SOUTHERN AFRICA,1112747607,C
5738,Richard Stuttaford,South Africa,60.6,SOUTHERN AFRICA,980482363,Start
5739,Michael Tellinger,South Africa,60.6,SOUTHERN AFRICA,1102506186,Start
5740,Moses Twebe,South Africa,60.6,SOUTHERN AFRICA,1084874768,Stub
5741,Johannes Hendrikus Viljoen,South Africa,60.6,SOUTHERN AFRICA,1091590968,Stub
5742,Andries Waterboer,South Africa,60.6,SOUTHERN AFRICA,1084880251,Start
5743,Nicolaas Waterboer,South Africa,60.6,SOUTHERN AFRICA,1105620135,Start
5744,Alan Winde,South Africa,60.6,SOUTHERN AFRICA,1107724739,GA
5745,Thuli Dladla,South Africa,60.6,SOUTHERN AFRICA,1046068469,Stub
5746,Paul Dlamini,South Africa,60.6,SOUTHERN AFRICA,1081249695,Stub
5747,Prince Sozisa Dlamini,South Africa,60.6,SOUTHERN AFRICA,808556266,B
5748,Njabulo Mabuza,South Africa,60.6,SOUTHERN AFRICA,1081249733,Stub
5749,Themba Masuku,South Africa,60.6,SOUTHERN AFRICA,1092838946,Start
5750,Charles Myeza,South Africa,60.6,SOUTHERN AFRICA,1112285121,Stub
5751,Ben Nsibandze,South Africa,60.6,SOUTHERN AFRICA,1100374538,Stub
5752,Domine Banyankimbona,Burundi,12.9,EASTERN AFRICA,1069455389,Stub
5753,Joseph Biroli,Burundi,12.9,EASTERN AFRICA,1091158074,GA
5754,Joseph Butore,Burundi,12.9,EASTERN AFRICA,1021128901,Stub
5755,Joseph Cimpaye,Burundi,12.9,EASTERN AFRICA,1080421208,C
5756,Edouard Nduwimana,Burundi,12.9,EASTERN AFRICA,1032468586,Stub
5757,Gervais Nyangoma,Burundi,12.9,EASTERN AFRICA,1080903489,Start
5758,Aimée Kanyana,Burundi,12.9,EASTERN AFRICA,1032854364,Stub
5759,Gérard Mfuranzima,Burundi,12.9,EASTERN AFRICA,1059652996,Start
5760,Alain Mutabazi,Burundi,12.9,EASTERN AFRICA,1042900537,Stub
5761,Cyrille Ndayirukiye,Burundi,12.9,EASTERN AFRICA,1099827364,Stub
5762,Révérien Ndikuriyo,Burundi,12.9,EASTERN AFRICA,1105613739,Start
5763,Eustache Ngabisha,Burundi,12.9,EASTERN AFRICA,1096057884,Start
5764,Léonce Ngendakumana,Burundi,12.9,EASTERN AFRICA,956640760,Stub
5765,Marie Chantal Nijimbere,Burundi,12.9,EASTERN AFRICA,1081391171,Start
5766,Tharcisse Niyongabo,Burundi,12.9,EASTERN AFRICA,1040979617,Stub
5767,Gabriel Nizigama,Burundi,12.9,EASTERN AFRICA,1017380720,Stub
5768,Ancilla Ntakaburimvo,Burundi,12.9,EASTERN AFRICA,1038438954,Stub
5769,Jean-Baptiste Ntidendereza,Burundi,12.9,EASTERN AFRICA,1091156761,C
5770,Ririkumutima,Burundi,12.9,EASTERN AFRICA,1103261297,Start
5771,Agathon Rwasa,Burundi,12.9,EASTERN AFRICA,1089496637,Start
5772,Imelde Sabushimike,Burundi,12.9,EASTERN AFRICA,1046251467,Start
5773,Albert Shingiro,Burundi,12.9,EASTERN AFRICA,1088693789,Start
5774,Cyriaque Simbizi,Burundi,12.9,EASTERN AFRICA,1080578027,Start
5775,Alexis Sinduhije,Burundi,12.9,EASTERN AFRICA,1092395127,GA
5776,Mouzawar Abdallah,Comoros,0.8,EASTERN AFRICA,1045629825,Stub
5777,Moustadroine Abdou,Comoros,0.8,EASTERN AFRICA,1112938235,Stub
5778,Ibrahim Aboubacar,Comoros,0.8,EASTERN AFRICA,1104075788,Start
5779,Mohamed Ahmed-Chamanga,Comoros,0.8,EASTERN AFRICA,962865723,Stub
5780,Saïd Ibrahim Ben Ali,Comoros,0.8,EASTERN AFRICA,1051416555,Start
5781,Mohamed Bacar,Comoros,0.8,EASTERN AFRICA,1045488214,C
5782,Chamina Ben Mohamed,Comoros,0.8,EASTERN AFRICA,1091671184,Stub
5783,Saïd Mohamed Cheikh,Comoros,0.8,EASTERN AFRICA,1036446434,Start
5784,Mohamed Dahalani,Comoros,0.8,EASTERN AFRICA,1070905174,Stub
5785,Dawiat Mohamed,Comoros,0.8,EASTERN AFRICA,1112068629,Stub
5786,Ahmed Ben Said Djaffar,Comoros,0.8,EASTERN AFRICA,1103330010,Stub
5787,Abdou Soulé Elbak,Comoros,0.8,EASTERN AFRICA,1039771007,Stub
5788,Fahmi Said Ibrahim,Comoros,0.8,EASTERN AFRICA,936630092,Stub
5789,Gaston Feuillard,Comoros,0.8,EASTERN AFRICA,906903655,Stub
5790,Siti Kassim,Comoros,0.8,EASTERN AFRICA,1112069104,Start
5791,Said Ali Kemal,Comoros,0.8,EASTERN AFRICA,1054672013,Start
5792,Sittou Raghadat Mohamed,Comoros,0.8,EASTERN AFRICA,1069963767,Start
5793,Djaffar Ahmed Said,Comoros,0.8,EASTERN AFRICA,1112420866,Stub
5794,Abdallah Said Sarouma,Comoros,0.8,EASTERN AFRICA,1043132737,Stub
5795,Moussa Toybou,Comoros,0.8,EASTERN AFRICA,790006774,Stub
5796,Moussa Ali Abdoulkader,Djibouti,1.1,EASTERN AFRICA,997163619,Stub
5797,Djama Ali Moussa,Djibouti,1.1,EASTERN AFRICA,1084934202,Stub
5798,Choukri Djibah,Djibouti,1.1,EASTERN AFRICA,1097190148,Start
5799,Omar Farah Iltireh,Djibouti,1.1,EASTERN AFRICA,1030633831,Start
5800,Daher Ahmed Farah,Djibouti,1.1,EASTERN AFRICA,999603390,Start
5801,Ahmed Goumane-Roble,Djibouti,1.1,EASTERN AFRICA,1052661085,Stub
5802,Barkat Gourad Hamadou,Djibouti,1.1,EASTERN AFRICA,1106305331,C
5803,Mahmoud Harbi,Djibouti,1.1,EASTERN AFRICA,1113413390,C
5804,Mohamed Kamil,Djibouti,1.1,EASTERN AFRICA,1073985228,Stub
5805,Ahmed-Idriss Moussa,Djibouti,1.1,EASTERN AFRICA,1080051890,Stub
5806,Omar Osman Rabe,Djibouti,1.1,EASTERN AFRICA,1098230816,Start
5807,Mohamed Warsama Ragueh,Djibouti,1.1,EASTERN AFRICA,1073358606,Stub
5808,Ahmed Mohammed Nasser,Eritrea,3.7,EASTERN AFRICA,1110425153,Start
5809,Ambaye Wolde Mariam,Eritrea,3.7,EASTERN AFRICA,1065904185,C
5810,Girma Asmerom,Eritrea,3.7,EASTERN AFRICA,1093428364,Start
5811,Tedla Bairu,Eritrea,3.7,EASTERN AFRICA,1068397028,Stub
5812,Berhane Habtemariam,Eritrea,3.7,EASTERN AFRICA,1077790341,Stub
5813,Ibrahim Harun,Eritrea,3.7,EASTERN AFRICA,983020940,Stub
5814,Abraha Kassa,Eritrea,3.7,EASTERN AFRICA,1074904726,Stub
5815,Abdulkadir Kebire,Eritrea,3.7,EASTERN AFRICA,1106388672,C
5816,Abraham Kidane,Eritrea,3.7,EASTERN AFRICA,1007942515,Stub
5817,Mohammed Saeed Nawed,Eritrea,3.7,EASTERN AFRICA,723260380,Stub
5818,Ibrahim Omer,Eritrea,3.7,EASTERN AFRICA,1106896920,C
5819,Romodan Mohammed Nur,Eritrea,3.7,EASTERN AFRICA,1104147526,Start
5820,Atnafu Abate,Ethiopia,123.4,EASTERN AFRICA,1091330135,C
5821,Mohamed Abdulghani,Ethiopia,123.4,EASTERN AFRICA,1015964664,Stub
5822,Almayahu Haile,Ethiopia,123.4,EASTERN AFRICA,1063011807,Start
5823,Juneidi Basha,Ethiopia,123.4,EASTERN AFRICA,1107047712,Start
5824,Tadesse Birru,Ethiopia,123.4,EASTERN AFRICA,1108621571,C
5825,Darge Sahle Selassie,Ethiopia,123.4,EASTERN AFRICA,1099573513,GA
5826,Asrat Desta,Ethiopia,123.4,EASTERN AFRICA,1056728307,Start
5827,Ergoge Tesfaye,Ethiopia,123.4,EASTERN AFRICA,1059539493,Start
5828,Fitsum Assefa,Ethiopia,123.4,EASTERN AFRICA,1085929590,Stub
5829,Alimirah Hanfare,Ethiopia,123.4,EASTERN AFRICA,1115409449,GA
5830,Ibrahim Harun,Ethiopia,123.4,EASTERN AFRICA,983020940,Stub
5831,Mawlid Hayir,Ethiopia,123.4,EASTERN AFRICA,1079991048,Stub
5832,Adem Ibrahim,Ethiopia,123.4,EASTERN AFRICA,1015964623,Stub
5833,Kitaw Ejigu,Ethiopia,123.4,EASTERN AFRICA,1115575412,C
5834,Wondimu Kurta,Ethiopia,123.4,EASTERN AFRICA,1108035809,Stub
5835,Lencho Letta,Ethiopia,123.4,EASTERN AFRICA,1107968444,Start
5836,Mogus Wolde Mikael,Ethiopia,123.4,EASTERN AFRICA,1112916781,Start
5837,Jawar Mohammed,Ethiopia,123.4,EASTERN AFRICA,1094608483,GA
5838,Mulu Solomon,Ethiopia,123.4,EASTERN AFRICA,1106496565,Start
5839,Sophia Yilma,Ethiopia,123.4,EASTERN AFRICA,1026135640,C
5840,Su'ad Ahmed Farah,Ethiopia,123.4,EASTERN AFRICA,857925192,Stub
5841,Tekle Wolde Hawaryat,Ethiopia,123.4,EASTERN AFRICA,1095575093,Start
5842,Teklewold Atnafu,Ethiopia,123.4,EASTERN AFRICA,1101239492,Stub
5843,Tsegaye Mamo,Ethiopia,123.4,EASTERN AFRICA,1109728586,Stub
5844,Andargachew Tsege,Ethiopia,123.4,EASTERN AFRICA,1075086484,C
5845,Abdilatif Abdalla,Kenya,54.0,EASTERN AFRICA,1082435422,Start
5846,Roslyne Akombe,Kenya,54.0,EASTERN AFRICA,1113461324,C
5847,Dennis Akumu,Kenya,54.0,EASTERN AFRICA,1105779636,C
5848,Jane Anyango,Kenya,54.0,EASTERN AFRICA,1091079674,Start
5849,Phoebe Asiyo,Kenya,54.0,EASTERN AFRICA,1091079642,Start
5850,Francis Atwoli,Kenya,54.0,EASTERN AFRICA,1115624554,Start
5851,Agnes Awuor,Kenya,54.0,EASTERN AFRICA,1093825450,Stub
5852,James Beauttah,Kenya,54.0,EASTERN AFRICA,1103076010,Stub
5853,Willy Bett,Kenya,54.0,EASTERN AFRICA,1100469112,Stub
5854,Simon Chelugui,Kenya,54.0,EASTERN AFRICA,1112700370,Stub
5855,Chelule Liza,Kenya,54.0,EASTERN AFRICA,1108087552,Stub
5856,Reuben Chesire,Kenya,54.0,EASTERN AFRICA,1098361258,Stub
5857,Davis Chirchir,Kenya,54.0,EASTERN AFRICA,1112720266,Stub
5858,Joyce Emanikor,Kenya,54.0,EASTERN AFRICA,1078977025,Stub
5859,Joseph Hellon,Kenya,54.0,EASTERN AFRICA,1066927798,Start
5860,Ibrahim Ali Hussein,Kenya,54.0,EASTERN AFRICA,1017049827,Stub
5861,Polycarp Igathe,Kenya,54.0,EASTERN AFRICA,1107062346,C
5862,Mutea Iringo,Kenya,54.0,EASTERN AFRICA,1098123156,Stub
5863,Gitonga Kabugi,Kenya,54.0,EASTERN AFRICA,1079015815,Stub
5864,Muriithi Kagai,Kenya,54.0,EASTERN AFRICA,968198650,Stub
5865,Gerald Nathaniel Kalya,Kenya,54.0,EASTERN AFRICA,983732969,Start
5866,Kingwa Kamencu,Kenya,54.0,EASTERN AFRICA,1005348184,Start
5867,Ukur Yatani Kanacho,Kenya,54.0,EASTERN AFRICA,1110641638,GA
5868,Irungu Kang'ata,Kenya,54.0,EASTERN AFRICA,1110236401,C
5869,Phares Oluoch Kanindo,Kenya,54.0,EASTERN AFRICA,973215082,Start
5870,Daniel Karaba,Kenya,54.0,EASTERN AFRICA,1059428297,Start
5871,Farida Karoney,Kenya,54.0,EASTERN AFRICA,1091079714,Start
5872,Charles Karuga Koinange,Kenya,54.0,EASTERN AFRICA,1098176887,Start
5873,Eric Edward Khasakhala,Kenya,54.0,EASTERN AFRICA,1110124021,C
5874,Crispus Makau Kiamba,Kenya,54.0,EASTERN AFRICA,968200521,Start
5875,Kennedy Kiliku,Kenya,54.0,EASTERN AFRICA,1066949136,Stub
5876,Death of Mutula Kilonzo,Kenya,54.0,EASTERN AFRICA,1099575688,C
5877,Francis Kimemia,Kenya,54.0,EASTERN AFRICA,1074452267,Stub
5878,Kithure A. Kindiki,Kenya,54.0,EASTERN AFRICA,1112725146,Start
5879,Hosea Kiplagat,Kenya,54.0,EASTERN AFRICA,1100826472,Start
5880,Kiptarus Arap Kirior,Kenya,54.0,EASTERN AFRICA,1102384062,Stub
5881,Samuel Kivuitu,Kenya,54.0,EASTERN AFRICA,981622643,Stub
5882,Margaret Kobia,Kenya,54.0,EASTERN AFRICA,1091079706,C
5883,Willy Komen (politician),Kenya,54.0,EASTERN AFRICA,1109584326,Start
5884,Sara Korere,Kenya,54.0,EASTERN AFRICA,957120989,Start
5885,Nixon Kiprotich Korir,Kenya,54.0,EASTERN AFRICA,1115039347,Start
5886,Kipsengeret Koros,Kenya,54.0,EASTERN AFRICA,1096575212,Stub
5887,Davidson Ngibuini Kuguru,Kenya,54.0,EASTERN AFRICA,719237570,Stub
5888,Olekina Ledama,Kenya,54.0,EASTERN AFRICA,1104757518,Start
5889,Augustine Lotodo,Kenya,54.0,EASTERN AFRICA,1047038820,Stub
5890,Ciokaraine M'Barungu,Kenya,54.0,EASTERN AFRICA,1050937193,Start
5891,Cleopa Kilonzo Mailu,Kenya,54.0,EASTERN AFRICA,1113754638,Start
5892,Betty Maina,Kenya,54.0,EASTERN AFRICA,1023980701,Stub
5893,Richard Makenga,Kenya,54.0,EASTERN AFRICA,1105689993,Stub
5894,Maurice S. Makhanu,Kenya,54.0,EASTERN AFRICA,1040404279,Stub
5895,Marere wa Mwachai,Kenya,54.0,EASTERN AFRICA,992005717,Start
5896,Sylvanus Maritim,Kenya,54.0,EASTERN AFRICA,1110579499,Stub
5897,Mark Lomunokol,Kenya,54.0,EASTERN AFRICA,1107325486,Stub
5898,Jael Mbogo,Kenya,54.0,EASTERN AFRICA,1097618386,Stub
5899,Kinuthia Mbugua,Kenya,54.0,EASTERN AFRICA,1100202064,Start
5900,Julius Kibiwott Melly,Kenya,54.0,EASTERN AFRICA,952727230,Stub
5901,Kibiwott Munge,Kenya,54.0,EASTERN AFRICA,1088262691,Stub
5902,Kinuthia Murugu,Kenya,54.0,EASTERN AFRICA,882944475,Start
5903,Amram Musungu,Kenya,54.0,EASTERN AFRICA,986544866,Start
5904,Chelagat Mutai,Kenya,54.0,EASTERN AFRICA,1107225812,Start
5905,Francis Muthaura,Kenya,54.0,EASTERN AFRICA,1081172979,Start
5906,Kassim Mwamzandi,Kenya,54.0,EASTERN AFRICA,908014009,Stub
5907,John Harun Mwau,Kenya,54.0,EASTERN AFRICA,1106642901,C
5908,Anne Kananu,Kenya,54.0,EASTERN AFRICA,1106673774,Start
5909,Gunga Mwinga,Kenya,54.0,EASTERN AFRICA,1103930633,Stub
5910,Gideon Mwiti,Kenya,54.0,EASTERN AFRICA,1084421293,Stub
5911,Tiras Nyingi Ngahu,Kenya,54.0,EASTERN AFRICA,1073684937,Stub
5912,Onesmas Ngunjiri,Kenya,54.0,EASTERN AFRICA,1107657158,Stub
5913,Gitau wa Njenga,Kenya,54.0,EASTERN AFRICA,1106140473,Start
5914,James Njiru,Kenya,54.0,EASTERN AFRICA,1099165153,Stub
5915,Stanley Nyagah,Kenya,54.0,EASTERN AFRICA,1115113900,Start
